,source,target
1537,Lindau,Sigurd
1538,Bülow,Suzannah
1538,Bülow,Hoffory
1538,Bülow,Brahm
1538,Bülow,Schlenther
1538,Bülow,Rode
1538,Bülow,Lindau
1538,Bülow,Kainz
1538,Bülow,Sigurd
1539,Halvorsens,Daniel Hejre
1539,Halvorsens,Lundestads
1539,Halvorsens,Archer
1540,Daniel Hejre,Halvorsens
1540,Daniel Hejre,Lundestads
1540,Daniel Hejre,Archer
1541,Lundestads,Halvorsens
1541,Lundestads,Daniel Hejre
1541,Lundestads,Archer
1542,Archer,Halvorsens
1542,Archer,Daniel Hejre
1542,Archer,Lundestads
1542,Archer,Mr. W. 
1543,Otto Brahm,Paul Schlenther
1543,Otto Brahm,Felix Blochs
1543,Otto Brahm,Carl Ritter
1544,Paul Schlenther,Otto Brahm
1544,Paul Schlenther,Felix Blochs
1544,Paul Schlenther,Carl Ritter
1545,Carl Ritter,Otto Brahm
1545,Carl Ritter,Paul Schlenther
1545,Carl Ritter,Felix Blochs
1546,Hofforys,August Larsen
1546,Hofforys,Lepsius
1546,Hofforys,måské
1546,Hofforys,dr: 
1546,Hofforys,Traube
1546,Hofforys,Brahm
1547,herr Darzens,Snoilsky
1548,Lindbergs,Josephson
1550,grev Prozors,Snoilsky
1551,Laura Kielers,Nora
1551,Laura Kielers,Laura Kieler
1551,Laura Kielers,Adlersparre
1551,Laura Kielers,Lyran
1552,Herr Fischer,herr Fischers
1552,Herr Fischer,Paul Hermann
1554,Capuana,Galletti
1554,Capuana,Antoine
1555,Ole Schulerud,Peter
1555,Ole Schulerud,Thornam
1556,Thornam,Peter
1556,Thornam,Ole Schulerud
1557,Fischer,Frøken Klingenfeld
1557,Fischer,herr Fischers
1557,Fischer,Hoffory
1557,Fischer,Bygmester Solness
1557,Fischer,herr Reclam
1557,Fischer,An Herrn Dr. 
1557,Fischer,Felix Bloch
1557,Fischer,Schlenthers
1557,Fischer,Frl. Klingenfeld
1557,Fischer,herr Fischers
1557,Fischer,Albert Langen
1559,Prozor,Hedda Gabler
1559,Prozor,Mr. Roger
1559,Prozor,Mr. Savine
1559,Prozor,Luigi Capuana
1559,Prozor,Capuanas
1559,Prozor,Hedwig Niemann-Raabe
1559,Prozor,Mr: Savine
1559,Prozor,Hedda Gabler
1559,Prozor,Mr: Savine
1559,Prozor,Mr: Carré
1559,Prozor,Sigurds
1559,Prozor,Qvam
1559,Prozor,Lies
1559,Prozor,Cappelen
1559,Prozor,Grev og
1559,Prozor,Galitzin
1559,Prozor,Dorothea
1559,Prozor,John Lund
1559,Prozor,Qvams
1559,Prozor,Giula Pékar
1559,Prozor,de Contades
1559,Prozor,Åkerman
1559,Prozor,Gude
1559,Prozor,Altieri
1559,Prozor,Hils
1559,Prozor,Messieurs Perrin
1559,Prozor,Monsieur Gros
1559,Prozor,Henri Baüer
1559,Prozor,Tøttermann
1559,Prozor,Mr. Savine
1559,Prozor,Mr. Perrin
1559,Prozor,Dreyfus
1560,"Herrn Grafen 
","Fräulein 
"
1560,"Herrn Grafen 
",Emma Klingenfeld
1560,"Herrn Grafen 
",Hedda
1560,"Herrn Grafen 
",Brack
1560,"Herrn Grafen 
",August Lindberg
1561,"Fräulein 
","Herrn Grafen 
"
1561,"Fräulein 
",Emma Klingenfeld
1561,"Fräulein 
",Hedda
1561,"Fräulein 
",Brack
1561,"Fräulein 
",August Lindberg
1562,Hedda,"Herrn Grafen 
"
1562,Hedda,"Fräulein 
"
1562,Hedda,Emma Klingenfeld
1562,Hedda,Brack
1562,Hedda,August Lindberg
1562,Hedda,Wolfs
1562,Hedda,Berte
1562,Hedda,Jørgen Tesman
1562,Hedda,Gabillon
1562,Hedda,Ida Aalberg Kivekäs
1562,Hedda,Nora
1562,Hedda,Hedvig
1563,Brack,"Herrn Grafen 
"
1563,Brack,"Fräulein 
"
1563,Brack,Emma Klingenfeld
1563,Brack,Hedda
1563,Brack,August Lindberg
1565,H. Petersen,Mr: Heinemann
1566,Mr: Heinemann,H. Petersen
1566,Mr: Heinemann,E. Gosse
1566,Mr: Heinemann,Mr: Archer
1566,Mr: Heinemann,Philipp Reclam
1566,Mr: Heinemann,Heibergs
1566,Mr: Heinemann,Edmund Gosse
1566,Mr: Heinemann,Hegels
1566,Mr: Heinemann,Ed: Gosse
1566,Mr: Heinemann,"Mr le Comte 
"
1566,Mr: Heinemann,M. Prozor
1566,Mr: Heinemann,Herr Hegel
1567,Lepsius,Hofforys
1567,Lepsius,måské
1567,Lepsius,dr: 
1567,Lepsius,Traube
1567,Lepsius,Brahm
1568,måské,Hofforys
1568,måské,Lepsius
1568,måské,dr: 
1568,måské,Traube
1568,måské,Brahm
1569,dr: ,Hofforys
1569,dr: ,Lepsius
1569,dr: ,måské
1569,dr: ,Traube
1569,dr: ,Brahm
1569,dr: ,herr Fischer
1569,dr: ,Brahm
1569,dr: ,herr Fischers
1569,dr: ,frøken Klingenfeld
1569,dr: ,Måské
1569,dr: ,Felix Blochs
1569,dr: ,Brahms
1569,dr: ,Schlenthers
1569,dr: ,Anno
1569,dr: ,Blumenthal
1569,dr: ,Felix Blochs
1570,Traube,Hofforys
1570,Traube,Lepsius
1570,Traube,måské
1570,Traube,dr: 
1570,Traube,Brahm
1571,Hedda Gabler,Prozor
1571,Hedda Gabler,Mr: Heinemanns
1571,Hedda Gabler,Mr: William Archer
1571,Hedda Gabler,Mr: Scotts
1571,Hedda Gabler,Mr: Archers
1571,Hedda Gabler,August Larsen
1571,Hedda Gabler,Mr: Savine
1571,Hedda Gabler,Prozor
1571,Hedda Gabler,Mrs. Archer
1573,frøken Klingenfeld,herr Fischer
1573,frøken Klingenfeld,dr: 
1573,frøken Klingenfeld,Brahm
1573,frøken Klingenfeld,herr Fischers
1573,frøken Klingenfeld,Måské
1573,frøken Klingenfeld,Felix Blochs
1573,frøken Klingenfeld,herr Fischers
1574,Tesmans,Bruun
1574,Tesmans,Heiberg
1574,Tesmans,Parelius
1574,Tesmans,Gundersen
1574,Tesmans,Reimers
1574,Tesmans,Ejlert Løvborg
1574,Tesmans,Fallesen
1574,Tesmans,Nils Lund
1575,Ejlert Løvborg,Bruun
1575,Ejlert Løvborg,Heiberg
1575,Ejlert Løvborg,Parelius
1575,Ejlert Løvborg,Gundersen
1575,Ejlert Løvborg,Tesmans
1575,Ejlert Løvborg,Reimers
1575,Ejlert Løvborg,Fallesen
1575,Ejlert Løvborg,Nils Lund
1576,Schlenthers,Brahms
1576,Schlenthers,Anno
1576,Schlenthers,Blumenthal
1576,Schlenthers,Felix Blochs
1576,Schlenthers,dr: 
1576,Schlenthers,Brahm
1576,Schlenthers,Helge Rode
1576,Schlenthers,herr Fischer
1576,Schlenthers,Frl. Klingenfeld
1576,Schlenthers,herr Fischers
1576,Schlenthers,Albert Langen
1576,Schlenthers,Fischer
1577,Anno,Brahms
1577,Anno,Schlenthers
1577,Anno,Blumenthal
1577,Anno,Felix Blochs
1577,Anno,dr: 
1577,Anno,Blumenthal
1577,Anno,Frøken Haverland
1577,Anno,Heese
1577,Anno,Ramlo
1577,Anno,P. Hansens
1577,Anno,herr Fischer
1577,Anno,herr Reclam
1577,Anno,herr Fischers
1577,Anno,Ludwig Fulda
1577,Anno,Dr: Brahm
1577,Anno,Dr: Schlenther
1577,Anno,Hoffory
1578,Blumenthal,Brahms
1578,Blumenthal,Schlenthers
1578,Blumenthal,Anno
1578,Blumenthal,Felix Blochs
1578,Blumenthal,dr: 
1578,Blumenthal,Frøken Haverland
1578,Blumenthal,Anno
1578,Blumenthal,Heese
1578,Blumenthal,Ramlo
1578,Blumenthal,P. Hansens
1578,Blumenthal,herr Fischer
1578,Blumenthal,herr Reclam
1578,Blumenthal,herr Fischers
1578,Blumenthal,Ludwig Fulda
1578,Blumenthal,Dr: Brahm
1578,Blumenthal,Dr: Schlenther
1578,Blumenthal,Hoffory
1581,Bjørn Bjørnsons,Sigurd
1581,Bjørn Bjørnsons,B. B.
1581,Bjørn Bjørnsons,Holzendorffs
1581,Bjørn Bjørnsons,Måské
1582,B. B.,Bjørn Bjørnsons
1582,B. B.,Sigurd
1582,B. B.,Holzendorffs
1582,B. B.,Måské
1583,Holzendorffs,Bjørn Bjørnsons
1583,Holzendorffs,Sigurd
1583,Holzendorffs,B. B.
1583,Holzendorffs,Måské
1584,E. Gosse,Mr: Heinemann
1584,E. Gosse,Mr: Archer
1584,E. Gosse,Philipp Reclam
1585,Mr: Archer,E. Gosse
1585,Mr: Archer,Mr: Heinemann
1585,Mr: Archer,Philipp Reclam
1586,Philipp Reclam,E. Gosse
1586,Philipp Reclam,Mr: Heinemann
1586,Philipp Reclam,Mr: Archer
1586,Philipp Reclam,herr Fischer
1586,Philipp Reclam,Felix Bloch Erben
1586,Philipp Reclam,Zinck
1587,Mr. Savine,Mr. Roger
1587,Mr. Savine,Prozor
1587,Mr. Savine,Mr. Perrin
1587,Mr. Savine,Dreyfus
1587,Mr. Savine,Prozor
1588,Mr: Heinemanns,Mr: William Archer
1588,Mr: Heinemanns,Mr: Scotts
1588,Mr: Heinemanns,Mr: Archers
1588,Mr: Heinemanns,August Larsen
1588,Mr: Heinemanns,Hedda Gabler
1589,Mr: William Archer,Mr: Heinemanns
1589,Mr: William Archer,Mr: Scotts
1589,Mr: William Archer,Mr: Archers
1589,Mr: William Archer,August Larsen
1589,Mr: William Archer,Hedda Gabler
1590,Mr: Scotts,Mr: Heinemanns
1590,Mr: Scotts,Mr: William Archer
1590,Mr: Scotts,Mr: Archers
1590,Mr: Scotts,August Larsen
1590,Mr: Scotts,Hedda Gabler
1591,Mr: Archers,Mr: Heinemanns
1591,Mr: Archers,Mr: William Archer
1591,Mr: Archers,Mr: Scotts
1591,Mr: Archers,August Larsen
1591,Mr: Archers,Hedda Gabler
1592,Frøken Haverland,Blumenthal
1592,Frøken Haverland,Anno
1592,Frøken Haverland,Heese
1592,Frøken Haverland,Ramlo
1592,Frøken Haverland,P. Hansens
1592,Frøken Haverland,herr Fischer
1592,Frøken Haverland,herr Reclam
1592,Frøken Haverland,herr Fischers
1592,Frøken Haverland,Ludwig Fulda
1592,Frøken Haverland,Dr: Brahm
1592,Frøken Haverland,Dr: Schlenther
1592,Frøken Haverland,Hoffory
1593,Heese,Blumenthal
1593,Heese,Frøken Haverland
1593,Heese,Anno
1593,Heese,Ramlo
1593,Heese,P. Hansens
1593,Heese,herr Fischer
1593,Heese,herr Reclam
1593,Heese,herr Fischers
1593,Heese,Ludwig Fulda
1593,Heese,Dr: Brahm
1593,Heese,Dr: Schlenther
1593,Heese,Hoffory
1594,Ramlo,Blumenthal
1594,Ramlo,Frøken Haverland
1594,Ramlo,Anno
1594,Ramlo,Heese
1594,Ramlo,P. Hansens
1594,Ramlo,herr Fischer
1594,Ramlo,herr Reclam
1594,Ramlo,herr Fischers
1594,Ramlo,Ludwig Fulda
1594,Ramlo,Dr: Brahm
1594,Ramlo,Dr: Schlenther
1594,Ramlo,Hoffory
1595,P. Hansens,Blumenthal
1595,P. Hansens,Frøken Haverland
1595,P. Hansens,Anno
1595,P. Hansens,Heese
1595,P. Hansens,Ramlo
1595,P. Hansens,herr Fischer
1595,P. Hansens,herr Reclam
1595,P. Hansens,herr Fischers
1595,P. Hansens,Ludwig Fulda
1595,P. Hansens,Dr: Brahm
1595,P. Hansens,Dr: Schlenther
1595,P. Hansens,Hoffory
1596,Ludwig Fulda,Blumenthal
1596,Ludwig Fulda,Frøken Haverland
1596,Ludwig Fulda,Anno
1596,Ludwig Fulda,Heese
1596,Ludwig Fulda,Ramlo
1596,Ludwig Fulda,P. Hansens
1596,Ludwig Fulda,herr Fischer
1596,Ludwig Fulda,herr Reclam
1596,Ludwig Fulda,herr Fischers
1596,Ludwig Fulda,Dr: Brahm
1596,Ludwig Fulda,Dr: Schlenther
1596,Ludwig Fulda,Hoffory
1597,Dr: Brahm,Blumenthal
1597,Dr: Brahm,Frøken Haverland
1597,Dr: Brahm,Anno
1597,Dr: Brahm,Heese
1597,Dr: Brahm,Ramlo
1597,Dr: Brahm,P. Hansens
1597,Dr: Brahm,herr Fischer
1597,Dr: Brahm,herr Reclam
1597,Dr: Brahm,herr Fischers
1597,Dr: Brahm,Ludwig Fulda
1597,Dr: Brahm,Dr: Schlenther
1597,Dr: Brahm,Hoffory
1598,Dr: Schlenther,Blumenthal
1598,Dr: Schlenther,Frøken Haverland
1598,Dr: Schlenther,Anno
1598,Dr: Schlenther,Heese
1598,Dr: Schlenther,Ramlo
1598,Dr: Schlenther,P. Hansens
1598,Dr: Schlenther,herr Fischer
1598,Dr: Schlenther,herr Reclam
1598,Dr: Schlenther,herr Fischers
1598,Dr: Schlenther,Ludwig Fulda
1598,Dr: Schlenther,Dr: Brahm
1598,Dr: Schlenther,Hoffory
1599,Wolfs,Berte
1599,Wolfs,Jørgen Tesman
1599,Wolfs,Hedda
1599,Wolfs,Gabillon
1600,Berte,Wolfs
1600,Berte,Jørgen Tesman
1600,Berte,Hedda
1600,Berte,Gabillon
1600,Berte,frøken Steen
1601,Jørgen Tesman,Wolfs
1601,Jørgen Tesman,Berte
1601,Jørgen Tesman,Hedda
1601,Jørgen Tesman,Gabillon
1602,Luigi Capuana,Capuanas
1602,Luigi Capuana,Hedwig Niemann-Raabe
1602,Luigi Capuana,Prozor
1603,Capuanas,Luigi Capuana
1603,Capuanas,Hedwig Niemann-Raabe
1603,Capuanas,Prozor
1604,Hedwig Niemann-Raabe,Luigi Capuana
1604,Hedwig Niemann-Raabe,Capuanas
1604,Hedwig Niemann-Raabe,Prozor
1605,frøken Steen,Berte
1606,Heinemann,Hegel
1606,Heinemann,Hegel
1606,Heinemann,Mrs. Archer
1607,herr Heinemanns,Larsen
1608,Antoine,Capuana
1608,Antoine,Galletti
1609,Mr: Savine,Hedda Gabler
1609,Mr: Savine,Prozor
1609,Mr: Savine,Mr: Carré
1609,Mr: Savine,Prozor
1611,Burckhard,Richard Voss
1611,Burckhard,Mitterwurzer
1611,Burckhard,Hjalmar
1612,Richard Voss,Burckhard
1612,Richard Voss,Mitterwurzer
1612,Richard Voss,Hjalmar
1613,Mitterwurzer,Burckhard
1613,Mitterwurzer,Richard Voss
1613,Mitterwurzer,Hjalmar
1614,Mrs. Archer,Hedda Gabler
1614,Mrs. Archer,Mr. Heinemann
1614,Mrs. Archer,Alfred Allmers
1614,Mrs. Archer,Jules Lemaître
1614,Mrs. Archer,Asta
1614,Mrs. Archer,Mr. Heinemann
1614,Mrs. Archer,Heinemann
1614,Mrs. Archer,Hegel
1614,Mrs. Archer,Mr. James Joyce
1614,Mrs. Archer,Mr. Heinemann
1615,Neumann,Otto Sinding
1615,Neumann,Nils Gude
1615,Neumann,Frithjof Smiths
1616,Nils Gude,Neumann
1616,Nils Gude,Otto Sinding
1616,Nils Gude,Frithjof Smiths
1617,Frithjof Smiths,Neumann
1617,Frithjof Smiths,Otto Sinding
1617,Frithjof Smiths,Nils Gude
1620,Sudermanns,Hoffory
1620,Sudermanns,herr Fischer
1620,Sudermanns,Ph. Reclam
1621,Ina Lange,Henrik Ibsen
1622,Mr: Scott,Mrs: Archer
1623,Bernt,Sigurd
1624,Raff,Solvejg
1626,Mr: Carré,Mr: Savine
1626,Mr: Carré,Prozor
1627,Mr. W. ,Archer
1627,Mr. W. ,herr Fischers
1627,Mr. W. ,herr Fischer
1627,Mr. W. ,Albert Langen
1627,Mr. W. ,Dr. Schlenthers
1627,Mr. W. ,Langens
1629,Varnhagens,"Herr 
"
1629,Varnhagens,Hoffory
1631,Ed: Gosse,Mr: Heinemann
1631,Ed: Gosse,"Mr le Comte 
"
1631,Ed: Gosse,M. Prozor
1631,Ed: Gosse,Herr Hegel
1632,"Mr le Comte 
",Mr: Heinemann
1632,"Mr le Comte 
",Ed: Gosse
1632,"Mr le Comte 
",M. Prozor
1632,"Mr le Comte 
",Herr Hegel
1633,M. Prozor,Mr: Heinemann
1633,M. Prozor,Ed: Gosse
1633,M. Prozor,"Mr le Comte 
"
1633,M. Prozor,Herr Hegel
1633,M. Prozor,W. Archer
1633,M. Prozor,Hegel
1633,M. Prozor,Abrahams
1634,Felix Bloch Erben,herr Fischer
1634,Felix Bloch Erben,Philipp Reclam
1634,Felix Bloch Erben,Zinck
1634,Felix Bloch Erben,herr Fischer
1634,Felix Bloch Erben,Reclams
1634,Felix Bloch Erben,Herr Fischers
1634,Felix Bloch Erben,Irgens Hansen
1634,Felix Bloch Erben,Blumenthals
1634,Felix Bloch Erben,Brahm
1634,Felix Bloch Erben,Schlenther
1634,Felix Bloch Erben,"Herrer 
"
1634,Felix Bloch Erben,Brahm
1635,Zinck,herr Fischer
1635,Zinck,Felix Bloch Erben
1635,Zinck,Philipp Reclam
1636,Reclams,herr Fischer
1636,Reclams,Herr Fischers
1636,Reclams,Felix Bloch Erben
1636,Reclams,Irgens Hansen
1637,Herr Fischers,herr Fischer
1637,Herr Fischers,Reclams
1637,Herr Fischers,Felix Bloch Erben
1637,Herr Fischers,Irgens Hansen
1638,Irgens Hansen,herr Fischer
1638,Irgens Hansen,Reclams
1638,Irgens Hansen,Herr Fischers
1638,Irgens Hansen,Felix Bloch Erben
1638,Irgens Hansen,Elias
1638,Irgens Hansen,Brahm
1638,Irgens Hansen,Schlenther
1638,Irgens Hansen,Sigurd
1638,Irgens Hansen,Lina
1638,Irgens Hansen,Eilif Peterssens
1638,Irgens Hansen,Bergliot
1638,Irgens Hansen,Herman
1638,Irgens Hansen,Hans
1639,Bygmester Solness,Fischer
1639,Bygmester Solness,herr Reclam
1640,An Herrn Dr. ,Fischer
1640,An Herrn Dr. ,Felix Bloch
1641,Felix Bloch,Fischer
1641,Felix Bloch,An Herrn Dr. 
1642,Baronin Todesco,Brahms
1643,Christophersen,Bjørnson
1643,Christophersen,O. Arvesen
1643,Christophersen,Steen
1644,O. Arvesen,Bjørnson
1644,O. Arvesen,Christophersen
1644,O. Arvesen,Steen
1645,Solness,Bloch
1646,Mossin,August Lindbergs
1647,August Lindbergs,Mossin
1648,William Bloch,Henrik Ibsen
1649,William Petersen,Hegel
1651,Mr. Lugné Poé,Mr. Carré
1652,Mr. Carré,Mr. Lugné Poé
1653,Frøken Møller,Hegel
1653,Frøken Møller,Henrik Jægers
1655,Elias,Irgens Hansen
1655,Elias,Brahm
1655,Elias,Schlenther
1657,Réjane,Nora
1660,Edith,Brandes
1660,Edith,Fibich
1661,Blumenthals,Brahm
1661,Blumenthals,Felix Bloch Erben
1661,Blumenthals,Schlenther
1662,Wilhelm Stenhammer,Hegel
1664,"Herrer 
",Felix Bloch Erben
1665,"Mr. 
",William Archer
1665,"Mr. 
",Jacob Hegel
1665,"Mr. 
",Jonas Collin
1665,"Mr. 
",S. Bing
1666,Mr. Gosse,Mr. Heineman
1667,Mr. Heineman,Mr. Gosse
1668,Grev M. ,"Mr. 
"
1668,Grev M. ,William Archer
1668,Grev M. ,Edmund Gosse
1668,Grev M. ,Hegel
1669,"Mr. 
",Grev M. 
1669,"Mr. 
",William Archer
1669,"Mr. 
",Edmund Gosse
1669,"Mr. 
",Hegel
1669,"Mr. 
",Dr. Morgenstern
1669,"Mr. 
",William Archer
1669,"Mr. 
",Dietrichson
1671,Asta,Borghejm
1671,Asta,Rita
1671,Asta,Allmers
1671,Asta,Jules Lemaître
1671,Asta,Mrs. Archer
1672,Borghejm,Asta
1672,Borghejm,Rita
1672,Borghejm,Allmers
1673,Rita,Asta
1673,Rita,Borghejm
1673,Rita,Allmers
1673,Rita,Hennings
1673,Rita,Schrøders
1673,Rita,Frida
1673,Rita,Ella
1673,Rita,Oda Nielsen
1673,Rita,Eckard
1673,Rita,Gunhild
1673,Rita,Petersens
1674,Allmers,Asta
1674,Allmers,Borghejm
1674,Allmers,Rita
1675,Grelling,herr Fischer
1675,Grelling,Herr Rechtsanwalt Grellings
1676,Herr Rechtsanwalt Grellings,herr Fischer
1676,Herr Rechtsanwalt Grellings,Grelling
1678,Mr. Heinemann,Alfred Allmers
1678,Mr. Heinemann,Mrs. Archer
1678,Mr. Heinemann,Mrs. Archer
1678,Mr. Heinemann,Mr. James Joyce
1678,Mr. Heinemann,Mrs. Archer
1679,Alfred Allmers,Mr. Heinemann
1679,Alfred Allmers,Mrs. Archer
1680,Fischers,Reclam
1680,Fischers,Irenes
1680,Fischers,herr Albert
1681,Reclam,Fischers
1682,Krag,Græbe
1682,Krag,Cavling
1683,Græbe,Krag
1683,Græbe,Cavling
1684,Cavling,Krag
1684,Cavling,Græbe
1686,Julius Elias,W. Archer
1686,Julius Elias,W. Heinemann
1686,Julius Elias,S. Fischer
1686,Julius Elias,Peer Gynt
1687,W. Heinemann,Julius Elias
1687,W. Heinemann,W. Archer
1687,W. Heinemann,Hegel
1688,Frøken Blehrs,Lina
1688,Frøken Blehrs,Bergliot
1688,Frøken Blehrs,Augusta
1688,Frøken Blehrs,Hegel
1688,Frøken Blehrs,Sigurd
1688,Frøken Blehrs,Grønvolds
1688,Frøken Blehrs,Klingenfeld
1688,Frøken Blehrs,frøken Raff
1688,Frøken Blehrs,Clemence
1689,Bergliot,Frøken Blehrs
1689,Bergliot,Lina
1689,Bergliot,Augusta
1689,Bergliot,Hegel
1689,Bergliot,Sigurd
1689,Bergliot,Grønvolds
1689,Bergliot,Klingenfeld
1689,Bergliot,frøken Raff
1689,Bergliot,Clemence
1689,Bergliot,Suzannah
1689,Bergliot,Ranft
1689,Bergliot,Frøken Ribbing
1689,Bergliot,Frøken Schreiber
1689,Bergliot,Kalling
1689,Bergliot,Lina
1689,Bergliot,Sigurd
1689,Bergliot,Crispi
1689,Bergliot,Suzannah
1689,Bergliot,Sigurds
1689,Bergliot,Lina
1689,Bergliot,Gusta
1689,Bergliot,Blehr
1689,Bergliot,Carl Lies
1689,Bergliot,Hegel
1689,Bergliot,Larsen
1689,Bergliot,Frøken Cappelen
1689,Bergliot,Hermans
1689,Bergliot,Dorothea
1689,Bergliot,Dr. I.
1689,Bergliot,Magdalena
1689,Bergliot,Konrad Megrund
1689,Bergliot,Sigurd
1689,Bergliot,Sigurd
1689,Bergliot,Hegel
1689,Bergliot,Jonas Lies
1689,Bergliot,Lina
1689,Bergliot,Cappelens
1689,Bergliot,Sigurd
1689,Bergliot,Lina
1689,Bergliot,Eilif Peterssens
1689,Bergliot,Irgens Hansen
1689,Bergliot,Herman
1689,Bergliot,Hans
1689,Bergliot,Sigurds
1689,Bergliot,Camilla Collett
1689,Bergliot,Robert
1689,Bergliot,Suzannah Ibsen
1689,Bergliot,Falsen
1689,Bergliot,Dorothea
1689,Bergliot,Magdalena
1689,Bergliot,Herman
1689,Bergliot,Hegel
1689,Bergliot,Eilif Peterssen
1689,Bergliot,Bjørns
1689,Bergliot,Chr. Krogh
1689,Bergliot,Strindberg
1689,Bergliot,Sigurd
1689,Bergliot,Eilif Peterssen
1689,Bergliot,Blehrs
1689,Bergliot,Lina
1689,Bergliot,frøken Blehr
1689,Bergliot,Falsens
1689,Bergliot,Henrik Anton
1689,Bergliot,Gina Krogs
1689,Bergliot,Falsen
1689,Bergliot,Sigurds
1689,Bergliot,Hagerup
1689,Bergliot,Kristofer Janson
1689,Bergliot,Herman
1689,Bergliot,Hans
1689,Bergliot,Sigurd
1689,Bergliot,Werenskiold
1689,Bergliot,Sinding
1689,Bergliot,Sigurd
1689,Bergliot,Sigurds
1689,Bergliot,Boecks
1689,Bergliot,Storjohan
1689,Bergliot,Tankred
1689,Bergliot,B. B
1689,Bergliot,Ullmann
1689,Bergliot,Arvesen
1689,Bergliot,Hermans
1689,Bergliot,Frøken Cappelen
1689,Bergliot,Mallings
1689,Bergliot,Grønvold
1689,Bergliot,Elisabeth Hegel
1689,Bergliot,Sigurds
1689,Bergliot,Christian Krohg
1689,Bergliot,Eilif Peterssen
1689,Bergliot,Werenskiold
1689,Bergliot,Sinding
1689,Bergliot,Boeck
1689,Bergliot,Erna Juel Hansen
1689,Bergliot,Vullums
1689,Bergliot,Kr. Janson
1689,Bergliot,Sigurd
1689,Bergliot,Lina
1689,Bergliot,Schreiber
1690,Augusta,Frøken Blehrs
1690,Augusta,Lina
1690,Augusta,Bergliot
1690,Augusta,Hegel
1690,Augusta,Sigurd
1690,Augusta,Grønvolds
1690,Augusta,Klingenfeld
1690,Augusta,frøken Raff
1690,Augusta,Clemence
1691,frøken Raff,Frøken Blehrs
1691,frøken Raff,Lina
1691,frøken Raff,Bergliot
1691,frøken Raff,Augusta
1691,frøken Raff,Hegel
1691,frøken Raff,Sigurd
1691,frøken Raff,Grønvolds
1691,frøken Raff,Klingenfeld
1691,frøken Raff,Clemence
1692,Clemence,Frøken Blehrs
1692,Clemence,Lina
1692,Clemence,Bergliot
1692,Clemence,Augusta
1692,Clemence,Hegel
1692,Clemence,Sigurd
1692,Clemence,Grønvolds
1692,Clemence,Klingenfeld
1692,Clemence,frøken Raff
1694,Ranft,Suzannah
1694,Ranft,Frøken Ribbing
1694,Ranft,Frøken Schreiber
1694,Ranft,Kalling
1694,Ranft,Lina
1694,Ranft,Sigurd
1694,Ranft,Crispi
1694,Ranft,Bergliot
1695,Frøken Ribbing,Suzannah
1695,Frøken Ribbing,Ranft
1695,Frøken Ribbing,Frøken Schreiber
1695,Frøken Ribbing,Kalling
1695,Frøken Ribbing,Lina
1695,Frøken Ribbing,Sigurd
1695,Frøken Ribbing,Crispi
1695,Frøken Ribbing,Bergliot
1696,Frøken Schreiber,Suzannah
1696,Frøken Schreiber,Ranft
1696,Frøken Schreiber,Frøken Ribbing
1696,Frøken Schreiber,Kalling
1696,Frøken Schreiber,Lina
1696,Frøken Schreiber,Sigurd
1696,Frøken Schreiber,Crispi
1696,Frøken Schreiber,Bergliot
1697,Kalling,Suzannah
1697,Kalling,Ranft
1697,Kalling,Frøken Ribbing
1697,Kalling,Frøken Schreiber
1697,Kalling,Lina
1697,Kalling,Sigurd
1697,Kalling,Crispi
1697,Kalling,Bergliot
1698,Crispi,Suzannah
1698,Crispi,Ranft
1698,Crispi,Frøken Ribbing
1698,Crispi,Frøken Schreiber
1698,Crispi,Kalling
1698,Crispi,Lina
1698,Crispi,Sigurd
1698,Crispi,Bergliot
1699,Gusta,Suzannah
1699,Gusta,Bergliot
1699,Gusta,Sigurds
1699,Gusta,Lina
1699,Gusta,Blehr
1699,Gusta,Carl Lies
1699,Gusta,Hegel
1699,Gusta,Larsen
1699,Gusta,Frøken Cappelen
1700,Blehr,Suzannah
1700,Blehr,Bergliot
1700,Blehr,Sigurds
1700,Blehr,Lina
1700,Blehr,Gusta
1700,Blehr,Carl Lies
1700,Blehr,Hegel
1700,Blehr,Larsen
1700,Blehr,Frøken Cappelen
1700,Blehr,Falsens
1700,Blehr,Sigurds
1700,Blehr,Bergliots
1700,Blehr,Frøken Riis
1700,Blehr,Herman
1700,Blehr,Carl Lie
1700,Blehr,Dietrichsons
1700,Blehr,frøken Cappelen
1700,Blehr,Bomhoff
1700,Blehr,John Lund
1700,Blehr,Sinding
1700,Blehr,Eilif Petersen
1701,Carl Lies,Suzannah
1701,Carl Lies,Bergliot
1701,Carl Lies,Sigurds
1701,Carl Lies,Lina
1701,Carl Lies,Gusta
1701,Carl Lies,Blehr
1701,Carl Lies,Hegel
1701,Carl Lies,Larsen
1701,Carl Lies,Frøken Cappelen
1702,Frøken Cappelen,Suzannah
1702,Frøken Cappelen,Bergliot
1702,Frøken Cappelen,Sigurds
1702,Frøken Cappelen,Lina
1702,Frøken Cappelen,Gusta
